company_id,year,npm_pct,opm_pct,roe_pct,roce_pct,source_opm,opm_difference,opm_validation
ADANIENT,2015-03,3.564725044597844,19.312805398278137,8.931902985074627,11.390772102215024,19.0,0.3128053982781367,PASS
ADANIENT,2016-03,2.9404845918607387,4.951776052693484,7.4749588877261175,5.174055980581928,5.0,0.048223947306516024,PASS
ADANIENT,2017-03,2.5319574083705145,5.206251881860236,6.543576683644596,5.437081927848608,5.0,0.20625188186023635,PASS
ADANIENT,2018-03,1.653490702594366,5.673087629439929,3.936642587315263,6.227464401393387,6.0,0.3269123705600707,PASS
ADANIENT,2019-03,1.2531266252259838,4.876297085118502,3.429113580916238,7.57336820646948,5.0,0.12370291488149832,PASS
ADANIENT,2020-03,2.3961477317236133,5.285348939013432,6.136779370980115,7.811755090921474,5.0,0.2853489390134323,PASS
ADANIENT,2021-03,2.645623087234742,6.338366593317652,6.0959263360335685,7.506140298328641,6.0,0.3383665933176516,PASS
ADANIENT,2022-03,1.135119562085854,5.3500432152117545,3.5404591813811384,5.815756095269413,5.0,0.3500432152117545,PASS
ADANIENT,2023-03,1.899012074643249,6.913909361768857,7.328068742246831,10.223649580874424,7.0,0.08609063823114305,PASS
ADANIENT,2024-03,3.458790097592848,11.799296833677312,8.534650424813185,10.89897112639626,12.0,0.20070316632268792,PASS
ADANIGREEN,2017-03,-9.362549800796813,80.2788844621514,-3.906899418121363,7.261261261261261,80.0,0.27888446215139595,PASS
ADANIGREEN,2018-03,-9.324324324324325,56.95945945945946,-10.290827740492169,7.523427041499331,57.0,0.04054054054054035,PASS
ADANIGREEN,2019-03,-23.080660835762874,74.14965986394559,-24.573202276254527,11.671128107074571,74.0,0.14965986394558684,PASS
ADANIGREEN,2020-03,-2.6677128285602194,56.88505296194586,-2.8850233347475602,8.418974626952332,57.0,0.1149470380541402,PASS
ADANIGREEN,2021-03,5.8258642765685025,71.73495518565942,8.272727272727273,8.485743496535273,72.0,0.2650448143405839,PASS
ADANIGREEN,2022-03,9.526592635885448,68.42002727449834,18.706962509563887,6.334090827111064,68.0,0.420027274498338,PASS
